Date,Time,Temperature,Humidity,Light Intensity,Ground Temperature,Ground Humidity
2024-10-15,23:19,29.8,46.6,622,3.6,28.3
2024-10-15,23:14,24.8,41.1,293,19.3,25.3
2024-10-15,23:09,22.9,48.3,628,5.5,42.8
2024-10-15,23:04,23.6,69.5,220,11.8,47.3
2024-10-15,22:59,22.7,45.1,468,16.7,20.7
2024-10-15,22:54,24.4,44.2,333,6.4,32.9
2024-10-15,22:49,27.7,61.1,266,19.6,42.3
2024-10-15,22:44,26.2,45.0,551,13.3,40.2
2024-10-15,22:39,23.9,44.1,589,14.6,24.8
2024-10-15,22:34,25.4,40.4,214,19.4,45.0
2024-10-15,22:29,26.2,67.7,684,18.9,29.2
2024-10-15,22:24,23.9,63.4,686,11.2,28.8
2024-10-15,22:19,24.6,51.5,605,19.0,43.2
2024-10-15,22:14,24.3,48.4,212,7.5,53.1
2024-10-15,22:09,25.7,46.8,387,15.7,28.9
2024-10-15,22:04,24.0,56.8,623,5.2,55.5
2024-10-15,21:59,25.4,57.3,367,17.7,50.1
2024-10-15,21:54,28.4,43.8,282,16.6,52.9
2024-10-15,21:49,29.3,64.0,290,3.4,53.6
2024-10-15,21:44,29.9,46.4,404,3.4,52.6
2024-10-15,21:39,20.1,64.0,354,5.8,54.1
2024-10-15,21:34,24.8,46.7,762,19.4,42.9
2024-10-15,21:29,29.9,51.5,569,15.4,32.6
2024-10-15,21:24,26.1,48.7,552,16.8,29.8
2024-10-15,21:19,22.5,68.2,651,3.9,46.2
2024-10-15,21:14,25.2,41.3,487,13.3,34.9
2024-10-15,21:09,27.1,59.1,731,6.8,36.5
2024-10-15,21:04,23.2,45.7,503,3.7,45.0
2024-10-15,20:59,21.8,59.1,550,1.3,58.2
2024-10-15,20:54,27.5,60.8,737,5.5,26.7
2024-10-15,20:49,28.2,47.6,379,3.6,36.5
2024-10-15,20:44,29.9,67.5,719,4.0,55.9
2024-10-15,20:39,23.9,48.3,371,2.0,33.5
2024-10-15,20:34,23.0,40.7,327,10.1,26.5
2024-10-15,20:29,20.6,49.2,217,19.8,57.9
2024-10-15,20:24,24.5,40.6,629,8.2,39.9
2024-10-15,20:19,21.9,59.5,605,14.0,56.9
2024-10-15,20:14,25.9,53.3,574,9.0,30.0
2024-10-15,20:09,25.8,44.8,510,14.5,32.0
2024-10-15,20:04,21.2,44.1,478,11.8,49.0
2024-10-15,19:59,22.4,55.3,205,0.8,47.5
2024-10-15,19:54,29.4,68.3,791,19.8,26.1
2024-10-15,19:49,24.8,53.1,352,15.3,56.1
2024-10-15,19:44,27.1,62.2,593,11.2,56.5
2024-10-15,19:39,25.3,54.6,697,13.9,24.9
2024-10-15,19:34,26.4,68.9,356,0.8,31.0
2024-10-15,19:29,27.9,48.2,675,1.9,47.8
2024-10-15,19:24,22.8,51.5,395,15.1,26.2
2024-10-15,19:19,29.1,63.8,371,14.0,21.9
2024-10-15,19:14,24.9,42.3,218,7.8,27.9
2024-10-15,19:09,24.5,62.0,615,13.2,35.3
2024-10-15,19:04,26.2,50.4,468,15.0,43.8
2024-10-15,18:59,29.4,42.5,792,15.4,54.8
2024-10-15,18:54,25.6,51.5,656,11.7,44.9
2024-10-15,18:49,23.4,42.1,580,13.1,48.0
2024-10-15,18:44,24.1,54.9,577,13.7,31.7
2024-10-15,18:39,29.2,67.6,548,8.0,30.2
2024-10-15,18:34,28.2,65.3,438,18.6,45.6
2024-10-15,18:29,23.1,42.1,661,12.5,57.1
2024-10-15,18:24,25.2,69.5,388,13.3,51.1
2024-10-15,18:19,24.9,60.7,296,0.4,51.3
2024-10-15,18:14,26.8,69.1,234,13.7,50.1
2024-10-15,18:09,22.5,69.9,512,9.9,38.0
2024-10-15,18:04,27.7,57.4,417,6.0,29.9
2024-10-15,17:59,24.4,61.0,409,7.0,52.9
2024-10-15,17:54,21.0,40.9,790,0.7,50.1
2024-10-15,17:49,22.5,44.8,740,0.6,20.4
2024-10-15,17:44,22.2,49.2,201,6.7,31.0
2024-10-15,17:39,27.3,41.9,311,3.8,29.1
2024-10-15,17:34,20.2,50.8,263,17.3,40.9
2024-10-15,17:29,22.5,67.1,770,17.3,52.4
2024-10-15,17:24,22.1,59.0,538,10.6,20.0
2024-10-15,17:19,22.2,49.2,439,8.8,20.7
2024-10-15,17:14,27.9,52.5,671,4.3,38.8
2024-10-15,17:09,21.1,49.6,506,0.0,35.5
2024-10-15,17:04,25.6,68.1,458,15.2,38.5
2024-10-15,16:59,26.4,46.9,317,19.8,41.0
2024-10-15,16:54,25.6,60.1,411,6.3,46.2
2024-10-15,16:49,21.9,49.5,317,9.1,22.3
2024-10-15,16:44,28.1,43.4,355,10.7,41.2
2024-10-15,16:39,28.1,62.3,224,15.5,26.7
2024-10-15,16:34,20.3,53.4,513,4.6,20.3
2024-10-15,16:29,24.9,51.0,313,19.1,34.6
2024-10-15,16:24,28.1,58.1,369,9.7,46.4
2024-10-15,16:19,27.4,59.9,742,4.0,50.3
2024-10-15,16:14,24.4,48.4,711,18.3,30.2
2024-10-15,16:09,20.9,48.1,454,11.2,51.1
2024-10-15,16:04,20.6,47.3,689,8.1,54.2
2024-10-15,15:59,21.5,69.6,468,11.1,44.0
2024-10-15,15:54,22.5,53.5,345,6.2,52.1
2024-10-15,15:49,29.8,44.9,521,17.1,25.8
2024-10-15,15:44,29.4,46.8,555,6.6,34.2
2024-10-15,15:39,27.1,46.0,255,3.9,54.0
2024-10-15,15:34,22.9,51.8,272,14.6,32.4
2024-10-15,15:29,26.6,50.6,669,8.0,56.3
2024-10-15,15:24,21.6,54.3,609,3.6,25.8
2024-10-15,15:19,28.5,41.1,792,19.4,21.4
2024-10-15,15:14,29.8,66.1,430,4.2,48.3
2024-10-15,15:09,24.4,49.9,725,16.6,45.2
2024-10-15,15:04,27.6,41.5,590,4.3,44.2
2024-10-15,14:59,26.7,42.5,771,19.2,45.3
2024-10-15,14:54,25.6,50.8,470,13.1,35.2
2024-10-15,14:49,28.1,56.0,287,9.4,37.3
2024-10-15,14:44,27.5,68.1,705,11.6,56.6
2024-10-15,14:39,26.8,54.2,641,18.7,29.6
2024-10-15,14:34,29.7,41.2,621,6.7,40.1
2024-10-15,14:29,22.4,45.6,634,13.4,34.4
2024-10-15,14:24,23.1,47.0,353,15.1,59.8
2024-10-15,14:19,21.6,62.0,534,9.2,46.3
2024-10-15,14:14,27.0,59.0,217,13.1,22.6
2024-10-15,14:09,26.5,59.6,523,1.5,35.7
2024-10-15,14:04,24.4,54.2,589,11.2,57.6
2024-10-15,13:59,20.4,65.9,626,12.1,55.5
2024-10-15,13:54,24.5,41.9,752,7.9,44.1
2024-10-15,13:49,23.9,66.6,269,13.1,20.7
2024-10-15,13:44,22.8,69.7,703,15.5,45.4
2024-10-15,13:39,21.7,52.4,419,4.3,47.7
2024-10-15,13:34,28.7,63.3,629,0.0,41.8
2024-10-15,13:29,26.9,55.3,673,10.7,31.0
2024-10-15,13:24,29.9,56.1,241,18.8,21.8
2024-10-15,13:19,20.5,50.4,530,5.1,54.5
2024-10-15,13:14,27.8,64.7,725,4.9,40.7
2024-10-15,13:09,29.0,66.7,519,5.1,30.6
2024-10-15,13:04,26.1,41.3,554,7.7,58.9
2024-10-15,12:59,28.0,56.0,721,7.0,46.2
2024-10-15,12:54,22.1,53.6,590,0.5,25.5
2024-10-15,12:49,20.6,68.7,764,13.1,51.0
2024-10-15,12:44,29.6,64.2,311,4.5,33.6
2024-10-15,12:39,20.2,54.2,647,7.8,40.9
2024-10-15,12:34,24.0,49.5,607,20.0,56.2
2024-10-15,12:29,22.3,61.0,523,9.9,50.8
2024-10-15,12:24,23.5,60.4,714,9.0,28.0
2024-10-15,12:19,27.6,45.9,538,14.1,56.1
2024-10-15,12:14,20.5,60.5,782,9.0,30.2
2024-10-15,12:09,23.1,54.3,723,2.6,29.2
2024-10-15,12:04,25.9,56.5,299,17.7,57.6
2024-10-15,11:59,20.4,52.3,577,2.5,44.3
2024-10-15,11:54,24.3,42.2,624,4.5,24.5
2024-10-15,11:49,28.8,57.3,646,13.7,34.8
2024-10-15,11:44,20.2,49.8,789,2.8,28.2
2024-10-15,11:39,20.8,63.8,438,13.9,25.4
2024-10-15,11:34,25.4,58.5,378,1.9,20.1
2024-10-15,11:29,20.5,44.5,719,16.3,47.2
2024-10-15,11:24,20.2,57.4,578,11.9,39.6
2024-10-15,11:19,26.6,53.5,205,15.4,55.5
2024-10-15,11:14,24.8,48.1,715,15.2,50.2
2024-10-15,11:09,26.7,51.7,239,19.0,54.5
2024-10-15,11:04,24.3,48.0,379,13.0,25.6
2024-10-15,10:59,20.0,61.5,620,13.3,45.5
2024-10-15,10:54,29.8,52.6,355,12.9,39.7
2024-10-15,10:49,24.2,50.3,306,10.1,36.4
2024-10-15,10:44,27.7,64.1,315,5.8,55.7
2024-10-15,10:39,20.3,67.6,536,8.8,35.3
2024-10-15,10:34,20.9,54.5,579,3.0,59.0
2024-10-15,10:29,27.0,49.4,558,20.0,35.5
2024-10-15,10:24,27.9,69.9,742,3.2,57.9
2024-10-15,10:19,26.0,41.5,532,18.2,48.6
2024-10-15,10:14,22.9,64.1,694,13.5,33.4
2024-10-15,10:09,29.5,55.5,744,8.5,57.1
2024-10-15,10:04,26.1,60.1,506,5.6,51.5
2024-10-15,09:59,23.8,52.6,487,8.6,39.3
2024-10-15,09:54,21.6,52.7,207,14.8,30.1
2024-10-15,09:49,25.0,59.2,552,12.0,58.8
2024-10-15,09:44,22.9,50.7,686,7.9,47.3
2024-10-15,09:39,21.5,66.7,531,6.4,52.2
2024-10-15,09:34,26.8,69.1,504,16.1,57.8
2024-10-15,09:29,24.6,52.2,800,3.2,46.9
2024-10-15,09:24,28.8,64.4,370,14.8,54.2
2024-10-15,09:19,29.2,62.0,584,3.4,59.3
2024-10-15,09:14,22.8,69.7,545,10.0,47.4
2024-10-15,09:09,27.4,48.8,706,12.8,36.0
2024-10-15,09:04,20.9,65.6,383,12.3,25.4
2024-10-15,08:59,27.5,63.2,780,6.3,47.7
2024-10-15,08:54,20.3,60.1,487,1.8,25.7
2024-10-15,08:49,26.5,54.5,729,10.6,48.1
2024-10-15,08:44,20.7,63.0,265,19.6,35.7
2024-10-15,08:39,27.3,60.7,325,2.4,46.7
2024-10-15,08:34,28.1,51.6,713,7.7,27.2
2024-10-15,08:29,26.7,45.2,320,11.4,44.7
2024-10-15,08:24,24.2,47.7,245,4.5,36.1
2024-10-15,08:19,29.6,47.6,270,10.8,38.4
2024-10-15,08:14,26.2,56.4,300,19.7,37.6
2024-10-15,08:09,21.0,55.6,656,14.1,20.7
2024-10-15,08:04,23.4,48.8,375,6.9,23.7
2024-10-15,07:59,25.9,59.5,605,19.6,37.9
2024-10-15,07:54,22.5,65.8,673,3.3,43.1
2024-10-15,07:49,26.9,65.2,697,11.8,42.4
2024-10-15,07:44,22.7,66.5,544,2.4,47.6
2024-10-15,07:39,27.6,66.6,600,8.4,44.5
2024-10-15,07:34,22.3,49.3,738,16.8,34.1
2024-10-15,07:29,20.2,58.6,337,17.2,50.0
2024-10-15,07:24,21.7,62.3,388,6.3,21.3
2024-10-15,07:19,26.1,46.7,798,16.7,23.1
2024-10-15,07:14,26.5,49.4,685,6.4,56.0
2024-10-15,07:09,20.3,64.9,362,7.5,22.0
2024-10-15,07:04,24.3,45.8,439,6.9,39.3
2024-10-15,06:59,26.7,59.6,231,12.6,56.1
2024-10-15,06:54,24.8,63.3,664,16.1,39.0
2024-10-15,06:49,29.6,43.8,658,19.8,50.0
2024-10-15,06:44,22.4,59.8,611,14.1,57.7
2024-10-15,06:39,22.5,46.2,352,3.4,38.3
2024-10-15,06:34,26.7,56.9,436,12.9,34.9
2024-10-15,06:29,22.9,45.4,635,12.0,20.2
2024-10-15,06:24,29.8,63.0,745,15.7,48.9
2024-10-15,06:19,24.8,49.9,761,19.1,43.6
2024-10-15,06:14,20.7,59.6,745,3.4,30.6
2024-10-15,06:09,23.8,52.4,356,5.8,48.7
2024-10-15,06:04,23.7,61.0,702,4.2,54.7
2024-10-15,05:59,21.2,40.6,505,13.5,38.9
2024-10-15,05:54,29.2,62.4,493,9.3,25.2
2024-10-15,05:49,23.4,51.1,460,12.8,50.8
2024-10-15,05:44,24.4,62.3,626,18.3,29.0
2024-10-15,05:39,22.1,62.4,664,14.2,37.6
2024-10-15,05:34,25.8,62.8,750,14.7,40.9
2024-10-15,05:29,22.7,60.8,270,14.4,53.9
2024-10-15,05:24,26.0,65.9,756,17.4,34.8
2024-10-15,05:19,23.6,49.2,575,2.9,54.2
2024-10-15,05:14,26.0,50.1,770,0.7,42.8
2024-10-15,05:09,24.0,67.9,510,19.7,27.6
2024-10-15,05:04,26.9,47.1,337,18.8,30.4
2024-10-15,04:59,26.2,63.9,610,5.0,59.7
2024-10-15,04:54,21.7,57.6,674,18.5,30.2
2024-10-15,04:49,24.4,44.6,376,7.4,22.5
2024-10-15,04:44,29.4,50.8,439,19.0,39.5
2024-10-15,04:39,20.7,43.8,514,2.8,39.7
2024-10-15,04:34,21.9,43.7,639,19.1,59.3
2024-10-15,04:29,26.0,62.1,541,14.1,41.9
2024-10-15,04:24,27.8,51.8,719,2.7,23.1
2024-10-15,04:19,22.2,63.0,629,6.1,35.2
2024-10-15,04:14,21.2,52.7,380,18.3,40.0
2024-10-15,04:09,24.5,44.8,486,7.3,40.1
2024-10-15,04:04,29.6,56.3,350,7.5,47.7
2024-10-15,03:59,28.0,56.8,758,7.2,45.8
2024-10-15,03:54,20.4,42.7,634,5.9,25.1
2024-10-15,03:49,20.6,62.9,716,9.4,36.1
2024-10-15,03:44,21.2,54.7,294,12.0,47.1
2024-10-15,03:39,24.8,58.8,695,16.7,37.8
2024-10-15,03:34,20.8,47.1,761,19.8,21.5
2024-10-15,03:29,20.4,44.9,552,1.6,29.0
2024-10-15,03:24,28.2,42.2,672,5.0,26.7
2024-10-15,03:19,23.6,53.3,561,14.0,36.5
2024-10-15,03:14,20.8,42.4,647,14.9,43.9
2024-10-15,03:09,22.7,41.1,444,0.7,30.1
2024-10-15,03:04,28.0,56.4,532,7.6,39.9
2024-10-15,02:59,20.3,54.5,689,9.7,46.7
2024-10-15,02:54,27.7,65.7,362,1.2,33.5
2024-10-15,02:49,27.2,52.9,510,12.3,44.0
2024-10-15,02:44,28.0,57.9,452,19.1,27.2
2024-10-15,02:39,26.2,43.1,258,4.0,42.7
2024-10-15,02:34,27.1,56.5,706,9.6,58.4
2024-10-15,02:29,27.4,64.9,501,2.9,48.2
2024-10-15,02:24,21.3,64.3,315,3.6,53.7
2024-10-15,02:19,22.0,62.1,555,12.4,30.4
2024-10-15,02:14,25.4,48.3,277,15.1,45.2
2024-10-15,02:09,22.9,41.4,601,14.2,54.0
2024-10-15,02:04,25.6,40.4,403,4.3,20.9
2024-10-15,01:59,24.5,48.1,352,15.7,33.3
2024-10-15,01:54,20.4,44.2,383,15.2,27.7
2024-10-15,01:49,23.2,68.6,571,15.4,35.0
2024-10-15,01:44,21.3,43.7,582,17.2,52.3
2024-10-15,01:39,22.4,50.1,788,4.4,22.6
2024-10-15,01:34,28.6,56.9,617,13.6,31.6
2024-10-15,01:29,20.3,68.4,445,5.4,48.3
2024-10-15,01:24,24.8,61.7,359,5.9,29.0
2024-10-15,01:19,22.5,62.6,276,1.0,56.4
2024-10-15,01:14,23.6,52.8,737,15.1,37.7
2024-10-15,01:09,24.9,61.8,701,7.6,54.9
2024-10-15,01:04,28.9,54.9,209,17.2,51.2
2024-10-15,00:59,22.5,50.2,718,9.0,39.3
2024-10-15,00:54,21.8,46.8,509,1.8,41.9
2024-10-15,00:49,21.9,68.2,578,4.0,30.4
2024-10-15,00:44,28.3,56.0,448,11.5,29.9
2024-10-15,00:39,28.1,58.6,411,1.0,32.2
2024-10-15,00:34,23.0,69.4,353,8.9,59.1
2024-10-15,00:29,26.7,66.3,472,11.8,34.6
2024-10-15,00:24,29.8,62.4,738,0.1,25.1
2024-10-15,00:19,21.5,55.2,543,4.3,28.7
2024-10-15,00:14,28.1,41.0,516,11.1,43.9
2024-10-15,00:09,26.2,67.4,505,5.8,26.0
2024-10-15,00:04,20.5,58.3,522,2.1,28.3
2024-10-14,23:59,20.3,62.9,276,16.4,24.2
2024-10-14,23:54,21.5,45.9,596,3.6,31.9
2024-10-14,23:49,26.5,64.2,445,9.5,49.9
2024-10-14,23:44,26.2,45.5,392,7.9,24.3
2024-10-14,23:39,23.2,54.4,502,6.0,50.9
2024-10-14,23:34,26.0,58.3,233,15.6,41.3
2024-10-14,23:29,23.3,40.4,281,10.6,39.2
2024-10-14,23:24,23.1,52.5,420,10.4,34.8
2024-10-14,23:19,22.2,60.2,462,13.1,47.3
2024-10-14,23:14,29.4,45.5,714,9.7,22.5
2024-10-14,23:09,22.3,41.9,371,5.8,59.5
2024-10-14,23:04,26.3,48.3,522,0.6,52.1
2024-10-14,22:59,25.8,69.5,230,19.4,32.7
2024-10-14,22:54,24.0,51.6,381,4.4,38.7
2024-10-14,22:49,27.7,53.7,509,19.4,55.1
2024-10-14,22:44,28.3,68.8,687,5.5,20.8
2024-10-14,22:39,23.3,44.8,409,4.6,59.2
2024-10-14,22:34,29.0,48.0,447,17.8,53.2
2024-10-14,22:29,25.5,55.7,341,8.4,38.2
2024-10-14,22:24,26.1,42.8,605,5.6,34.2
2024-10-14,22:19,23.9,57.5,482,18.1,54.9
2024-10-14,22:14,20.6,43.8,482,8.3,49.3
2024-10-14,22:09,22.1,43.0,334,9.4,27.6
2024-10-14,22:04,25.3,51.5,794,14.1,40.4
2024-10-14,21:59,26.5,43.9,609,1.5,43.0
2024-10-14,21:54,24.1,65.2,775,13.3,34.5
2024-10-14,21:49,28.7,40.7,615,16.8,56.7
2024-10-14,21:44,27.9,63.3,782,2.1,29.9
2024-10-14,21:39,26.1,47.7,281,12.6,33.0
2024-10-14,21:34,21.1,61.6,585,8.5,58.7
2024-10-14,21:29,24.2,68.4,234,3.6,39.2
2024-10-14,21:24,26.2,49.3,489,18.1,32.0
2024-10-14,21:19,25.5,69.0,584,4.4,26.8
2024-10-14,21:14,20.6,46.5,647,8.2,40.7
2024-10-14,21:09,30.0,52.5,656,7.1,49.2
2024-10-14,21:04,26.9,47.7,476,6.7,43.2
2024-10-14,20:59,25.0,45.3,763,18.1,39.5
2024-10-14,20:54,20.9,68.0,275,12.2,34.4
2024-10-14,20:49,20.2,46.9,415,7.5,46.7
2024-10-14,20:44,26.9,41.0,375,17.0,20.7
2024-10-14,20:39,23.2,55.5,305,19.4,25.2
2024-10-14,20:34,24.1,66.3,514,9.6,28.1
2024-10-14,20:29,22.0,49.0,597,11.7,33.3
2024-10-14,20:24,29.4,60.5,440,13.6,38.7
2024-10-14,20:19,22.0,67.3,259,4.0,43.0
2024-10-14,20:14,26.0,54.9,679,2.3,42.4
2024-10-14,20:09,21.3,42.5,507,3.6,31.0
2024-10-14,20:04,25.6,59.5,764,13.6,34.7
2024-10-14,19:59,27.8,45.3,299,19.9,35.7
2024-10-14,19:54,20.0,58.1,415,18.4,34.4
2024-10-14,19:49,29.7,58.5,531,6.2,50.5
2024-10-14,19:44,26.8,64.1,327,3.2,50.3
2024-10-14,19:39,23.9,52.1,570,12.7,24.4
2024-10-14,19:34,26.5,59.4,307,16.0,24.0
2024-10-14,19:29,28.4,47.5,753,13.8,40.8
2024-10-14,19:24,26.2,42.8,584,5.6,30.4
2024-10-14,19:19,24.5,45.8,782,8.4,41.0
2024-10-14,19:14,23.8,52.4,606,5.5,48.4
2024-10-14,19:09,28.0,49.6,308,5.9,58.5
2024-10-14,19:04,24.4,69.0,468,5.2,22.6
2024-10-14,18:59,25.1,66.5,324,2.3,29.5
2024-10-14,18:54,28.6,63.9,400,10.2,29.7
2024-10-14,18:49,22.6,48.3,272,19.4,55.0
2024-10-14,18:44,28.8,49.0,769,18.7,43.2
2024-10-14,18:39,27.5,52.5,300,4.1,52.7
2024-10-14,18:34,29.9,62.0,775,4.0,33.5
2024-10-14,18:29,25.7,64.0,555,19.4,33.1
2024-10-14,18:24,20.8,41.3,435,19.8,42.6
2024-10-14,18:19,25.0,45.2,341,12.2,26.9
2024-10-14,18:14,23.5,43.6,642,3.7,40.0
2024-10-14,18:09,20.4,46.5,565,6.7,59.1
2024-10-14,18:04,20.2,42.9,485,7.1,39.6
2024-10-14,17:59,20.1,51.6,314,10.0,25.4
2024-10-14,17:54,23.2,64.7,440,11.5,49.9
2024-10-14,17:49,27.4,53.9,334,14.3,33.7
2024-10-14,17:44,28.8,65.9,528,9.3,58.0
2024-10-14,17:39,27.2,62.1,200,15.4,47.5
2024-10-14,17:34,28.5,60.7,792,2.1,33.9
2024-10-14,17:29,22.8,60.7,233,16.3,24.4
2024-10-14,17:24,24.9,45.1,644,12.7,46.5
2024-10-14,17:19,28.0,69.1,316,7.5,39.6
2024-10-14,17:14,26.0,50.6,312,10.5,59.0
2024-10-14,17:09,20.2,55.0,643,16.2,20.4
2024-10-14,17:04,20.6,50.2,641,3.0,39.1
2024-10-14,16:59,23.1,55.5,756,19.6,42.9
2024-10-14,16:54,20.3,66.4,404,14.6,22.8
2024-10-14,16:49,20.1,67.2,652,11.8,48.6
2024-10-14,16:44,24.2,41.8,698,11.8,57.6
2024-10-14,16:39,27.3,62.4,728,15.2,36.3
2024-10-14,16:34,21.4,45.9,505,19.1,27.2
2024-10-14,16:29,21.3,55.0,535,3.2,54.5
2024-10-14,16:24,27.5,43.9,552,16.2,39.4
2024-10-14,16:19,23.3,62.6,477,11.6,57.5
2024-10-14,16:14,22.2,40.7,312,19.1,51.6
2024-10-14,16:09,28.1,47.1,269,0.8,25.6
2024-10-14,16:04,21.0,65.0,399,16.7,29.1
2024-10-14,15:59,22.5,64.1,574,4.6,54.1
2024-10-14,15:54,28.0,66.2,459,1.8,34.5
2024-10-14,15:49,25.4,47.4,515,7.7,35.0
2024-10-14,15:44,25.0,42.8,640,14.4,38.6
2024-10-14,15:39,29.0,44.5,494,4.1,31.3
2024-10-14,15:34,22.7,61.1,577,3.9,25.1
2024-10-14,15:29,26.5,50.0,461,9.0,53.8
2024-10-14,15:24,22.3,69.1,606,3.4,23.6
2024-10-14,15:19,21.5,42.0,551,18.2,48.7
2024-10-14,15:14,24.8,49.0,233,12.0,57.9
2024-10-14,15:09,21.6,45.5,284,6.2,30.5
2024-10-14,15:04,20.9,41.2,556,3.0,40.7
2024-10-14,14:59,24.2,68.7,733,16.1,41.2
2024-10-14,14:54,27.8,46.1,708,12.1,47.0
2024-10-14,14:49,22.4,55.7,785,2.0,36.6
2024-10-14,14:44,24.7,49.2,602,8.6,56.0
2024-10-14,14:39,29.8,70.0,278,19.9,57.8
2024-10-14,14:34,29.9,57.9,657,18.8,31.0
2024-10-14,14:29,22.8,68.7,775,1.8,39.0
2024-10-14,14:24,27.5,53.1,551,16.5,49.6
2024-10-14,14:19,26.3,52.4,649,2.8,49.1
2024-10-14,14:14,27.3,63.3,495,13.1,25.9
2024-10-14,14:09,20.9,64.0,748,15.2,59.2
2024-10-14,14:04,22.8,55.9,292,3.7,53.4
2024-10-14,13:59,21.2,40.7,366,10.2,55.5
2024-10-14,13:54,20.5,68.5,717,5.0,55.3
2024-10-14,13:49,22.4,57.4,556,6.4,51.1
2024-10-14,13:44,24.4,52.8,376,18.8,55.4
2024-10-14,13:39,29.6,57.0,253,9.4,34.1
2024-10-14,13:34,28.0,58.6,308,19.4,31.0
2024-10-14,13:29,25.4,69.9,481,18.1,40.2
2024-10-14,13:24,25.3,45.0,667,19.6,25.2
2024-10-14,13:19,27.8,47.8,408,14.0,46.0
2024-10-14,13:14,22.5,61.3,678,6.3,20.2
2024-10-14,13:09,25.7,57.7,539,0.9,26.7
2024-10-14,13:04,22.0,44.0,479,4.4,45.8
2024-10-14,12:59,25.4,51.1,342,12.1,21.2
2024-10-14,12:54,22.5,64.2,731,12.0,48.0
2024-10-14,12:49,23.3,40.9,502,12.2,56.4
2024-10-14,12:44,20.9,68.2,688,5.8,44.4
2024-10-14,12:39,28.3,58.3,743,10.5,43.0
2024-10-14,12:34,23.2,50.8,583,10.4,52.2
2024-10-14,12:29,28.4,57.9,414,3.4,55.1
2024-10-14,12:24,28.8,58.2,231,4.8,50.0
2024-10-14,12:19,28.7,54.1,711,17.7,34.4
2024-10-14,12:14,25.2,60.5,204,9.8,56.7
2024-10-14,12:09,21.5,50.7,715,4.1,33.9
2024-10-14,12:04,28.0,47.5,629,15.7,46.7
2024-10-14,11:59,25.8,64.9,520,14.2,37.8
2024-10-14,11:54,26.2,52.5,450,7.3,51.3
2024-10-14,11:49,20.9,41.9,709,2.9,50.0
2024-10-14,11:44,21.2,69.1,454,15.4,26.4
2024-10-14,11:39,22.4,47.4,455,12.8,55.1
2024-10-14,11:34,24.3,59.2,363,5.6,25.4
2024-10-14,11:29,28.4,60.0,260,19.1,44.8
2024-10-14,11:24,27.8,47.0,637,4.0,32.3
2024-10-14,11:19,29.6,59.0,786,19.9,45.3
2024-10-14,11:14,23.5,63.4,535,16.1,48.2
2024-10-14,11:09,22.0,55.1,475,8.5,54.1
2024-10-14,11:04,22.0,55.8,682,0.7,36.3
2024-10-14,10:59,23.5,61.8,612,19.7,49.2
2024-10-14,10:54,27.6,57.1,373,4.8,51.3
2024-10-14,10:49,29.4,55.2,690,16.4,45.4
2024-10-14,10:44,28.5,56.9,743,3.5,22.6
2024-10-14,10:39,21.3,48.9,633,5.1,59.5
2024-10-14,10:34,29.3,42.2,338,8.4,28.5
2024-10-14,10:29,21.4,49.8,521,7.4,52.5
2024-10-14,10:24,24.0,58.5,239,0.5,38.4
2024-10-14,10:19,21.5,69.2,605,17.1,44.9
2024-10-14,10:14,22.4,65.6,728,18.6,23.0
2024-10-14,10:09,22.3,50.4,546,9.4,46.0
2024-10-14,10:04,30.0,43.0,488,2.5,37.0
2024-10-14,09:59,21.9,66.6,566,14.3,29.8
2024-10-14,09:54,28.4,56.8,590,17.4,42.9
2024-10-14,09:49,23.8,47.0,387,7.9,54.7
2024-10-14,09:44,25.3,64.6,261,10.1,42.0
2024-10-14,09:39,29.6,62.2,522,11.2,48.1
2024-10-14,09:34,20.7,61.8,488,7.0,47.4
2024-10-14,09:29,27.5,66.4,574,10.1,58.6
2024-10-14,09:24,30.0,50.6,570,19.4,49.8
2024-10-14,09:19,27.1,62.6,252,9.9,25.5
2024-10-14,09:14,29.1,57.0,488,7.5,58.6
2024-10-14,09:09,23.8,60.6,738,3.9,23.0
2024-10-14,09:04,27.0,57.5,376,15.7,59.1
2024-10-14,08:59,21.7,54.8,362,8.6,48.4
2024-10-14,08:54,20.1,53.1,399,8.9,32.9
2024-10-14,08:49,20.3,69.1,305,10.8,54.6
2024-10-14,08:44,22.1,59.0,330,12.1,46.2
2024-10-14,08:39,20.5,59.9,259,5.5,24.7
2024-10-14,08:34,25.2,62.0,794,5.8,42.2
2024-10-14,08:29,25.4,42.2,762,1.6,27.8
2024-10-14,08:24,29.0,56.3,540,12.9,34.8
2024-10-14,08:19,29.8,62.7,486,1.2,32.9
2024-10-14,08:14,27.0,42.8,610,15.7,27.8
2024-10-14,08:09,25.3,53.7,460,17.0,27.4
2024-10-14,08:04,23.8,60.8,633,10.0,55.1
2024-10-14,07:59,28.4,60.5,333,0.1,46.9
2024-10-14,07:54,20.3,69.2,430,3.8,58.4
2024-10-14,07:49,24.3,51.9,443,7.3,45.9
2024-10-14,07:44,20.5,47.8,454,7.5,30.3
2024-10-14,07:39,28.1,46.4,324,18.1,48.5
2024-10-14,07:34,24.3,67.5,513,5.0,22.9
2024-10-14,07:29,29.2,66.7,640,18.5,37.3
2024-10-14,07:24,23.2,54.0,763,8.5,34.1
2024-10-14,07:19,23.2,60.3,487,6.4,53.3
